model,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
modelapp.communicable_diseases,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches,,,,
modelapp.communicable_diseases,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea,,,,
modelapp.communicable_diseases,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain
modelapp.communicable_diseases,Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, loss_of_appetite, mild_fever
modelapp.communicable_diseases,Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, headache, nausea
modelapp.communicable_diseases,Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, constipation, abdominal_pain
modelapp.communicable_diseases,Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, abdominal_pain, yellow_urine
modelapp.communicable_diseases,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history,,
modelapp.communicable_diseases,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, loss_of_appetite, abdominal_pain
modelapp.communicable_diseases,Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, nausea, loss_of_appetite
modelapp.communicable_diseases,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,
modelapp.communicable_diseases,Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, breathlessness, sweating
modelapp.communicable_diseases,Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, swelled_lymph_nodes, malaise
modelapp.communicable_diseases,Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, malaise, phlegm
modelapp.communicable_diseases,Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine,,,,
